Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-06-26 00:00:00+02:00,37.51313400268555,39.01365661621094,33.011558532714844,35.41239547729492,57075,0.0,0.0
2015-06-29 00:00:00+02:00,36.01260757446289,39.01365661621094,33.011558532714844,33.011558532714844,12126,0.0,0.0
2015-06-30 00:00:00+02:00,33.31166076660156,33.31166076660156,30.01050567626953,30.610715866088867,32690,0.0,0.0
2015-07-01 00:00:00+02:00,30.610715866088867,30.610715866088867,28.509981155395508,29.890464782714844,17520,0.0,0.0
2015-07-02 00:00:00+02:00,29.890464782714844,37.21302795410156,29.890464782714844,36.01260757446289,50633,0.0,0.0
2015-07-03 00:00:00+02:00,36.01260757446289,36.612815856933594,33.011558532714844,36.312713623046875,45144,0.0,0.0
2015-07-06 00:00:00+02:00,35.26234436035156,35.86255645751953,30.310611724853516,30.460664749145508,49973,0.0,0.0
2015-07-07 00:00:00+02:00,30.610715866088867,31.511030197143555,30.610715866088867,31.210926055908203,1499,0.0,0.0
2015-07-08 00:00:00+02:00,31.210926055908203,32.411346435546875,28.209875106811523,29.71040153503418,19101,0.0,0.0
2015-07-09 00:00:00+02:00,29.32026481628418,34.21197509765625,29.32026481628418,32.71145248413086,6032,0.0,0.0
2015-07-10 00:00:00+02:00,32.411346435546875,32.411346435546875,27.00945472717285,27.159507751464844,35806,0.0,0.0
2015-07-13 00:00:00+02:00,27.60966682434082,29.20022201538086,27.069475173950195,27.909770965576172,13962,0.0,0.0
2015-07-14 00:00:00+02:00,27.729707717895508,27.939781188964844,27.0994873046875,27.60966682434082,8096,0.0,0.0
2015-07-15 00:00:00+02:00,27.60966682434082,27.60966682434082,26.379234313964844,27.00945472717285,4562,0.0,0.0
2015-07-16 00:00:00+02:00,27.00945472717285,27.279550552368164,23.558246612548828,24.60861587524414,14774,0.0,0.0
2015-07-17 00:00:00+02:00,24.578603744506836,26.19917106628418,24.578603744506836,26.19917106628418,4413,0.0,0.0
2015-07-20 00:00:00+02:00,26.19917106628418,27.00945472717285,25.959087371826172,25.959087371826172,5605,0.0,0.0
2015-07-21 00:00:00+02:00,25.959087371826172,26.919424057006836,23.888362884521484,25.508930206298828,9976,0.0,0.0
2015-07-22 00:00:00+02:00,24.87870979309082,25.208824157714844,24.18846893310547,25.05877113342285,3822,0.0,0.0
2015-07-23 00:00:00+02:00,24.008405685424805,26.679340362548828,24.008405685424805,24.968740463256836,2152,0.0,0.0
2015-07-24 00:00:00+02:00,25.508930206298828,26.289203643798828,24.158456802368164,25.448909759521484,10529,0.0,0.0
2015-07-27 00:00:00+02:00,25.208824157714844,25.208824157714844,25.208824157714844,25.208824157714844,380,0.0,0.0
2015-07-28 00:00:00+02:00,24.45856285095215,24.45856285095215,24.45856285095215,24.45856285095215,16,0.0,0.0
2015-07-29 00:00:00+02:00,25.508930206298828,26.559297561645508,25.508930206298828,26.559297561645508,6490,0.0,0.0
2015-07-30 00:00:00+02:00,26.7093505859375,27.00945472717285,25.959087371826172,26.409244537353516,8796,0.0,0.0
2015-07-31 00:00:00+02:00,26.109140396118164,26.109140396118164,25.508930206298828,25.959087371826172,4257,0.0,0.0
2015-08-03 00:00:00+02:00,24.728656768798828,24.87870979309082,24.278499603271484,24.278499603271484,3298,0.0,0.0
2015-08-04 00:00:00+02:00,24.308509826660156,25.088783264160156,24.008405685424805,24.908720016479492,3896,0.0,0.0
2015-08-05 00:00:00+02:00,24.87870979309082,26.7093505859375,23.04806900024414,23.9783935546875,14161,0.0,0.0
2015-08-06 00:00:00+02:00,22.92802619934082,23.108089447021484,19.50682830810547,20.55719566345215,36369,0.0,0.0
