Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-07-01 00:00:00+02:00,18.826135738499055,18.826135738499055,18.09556951207491,18.545148849487305,411093,0.0,0.0
2014-07-02 00:00:00+02:00,18.32035986791249,18.826135635375977,17.983174972958178,18.826135635375977,172763,0.0,0.0
2014-07-03 00:00:00+02:00,18.826135635375977,18.826135635375977,18.65754318789882,18.826135635375977,58340,0.0,0.0
2014-07-04 00:00:00+02:00,18.82613575214299,19.050926208496094,18.657543303620155,19.050926208496094,71999,0.0,0.0
2014-07-07 00:00:00+02:00,18.826135522403266,19.388109293976147,18.76993751525879,18.76993751525879,142976,0.0,0.0
2014-07-08 00:00:00+02:00,18.769937627894265,18.826135635375977,18.713741195380532,18.826135635375977,14693,0.0,0.0
2014-07-09 00:00:00+02:00,18.826135743128976,18.826135743128976,18.713741302490234,18.713741302490234,4554,0.0,0.0
2014-07-10 00:00:00+02:00,18.71374140354944,18.71374140354944,18.264162063598633,18.264162063598633,12783,0.0,0.0
2014-07-11 00:00:00+02:00,18.48895241666575,18.545148849487305,18.264161960475555,18.545148849487305,12930,0.0,0.0
2014-07-14 00:00:00+02:00,18.3203599682651,18.545148849487305,18.3203599682651,18.545148849487305,9256,0.0,0.0
2014-07-15 00:00:00+02:00,18.545148849487305,18.545148849487305,18.545148849487305,18.545148849487305,2938,0.0,0.0
2014-07-16 00:00:00+02:00,18.48895241666575,18.545148849487305,18.48895241666575,18.545148849487305,9991,0.0,0.0
2014-07-17 00:00:00+02:00,18.545148849487305,18.713741297887953,18.264161960475555,18.545148849487305,17182,0.0,0.0
2014-07-18 00:00:00+02:00,18.545148849487305,18.545148849487305,18.545148849487305,18.545148849487305,0,0.0,0.0
2014-07-21 00:00:00+02:00,18.37655640108666,18.545148849487305,18.37655640108666,18.545148849487305,2938,0.0,0.0
2014-07-22 00:00:00+02:00,18.76993751525879,18.76993751525879,18.376556190151366,18.76993751525879,5226,0.0,0.0
