Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2003-11-07 00:00:00+01:00,30.899828212703063,31.197708013702435,28.725324118864464,28.824617385864258,2086810,0.0,0.0
2003-11-10 00:00:00+01:00,26.789120177120825,28.42744718904191,26.64018197918381,26.73947525024414,3682124,0.0,0.0
2003-11-11 00:00:00+01:00,26.153648376464844,27.23593684396529,25.756478704216892,26.153648376464844,1543590,0.0,0.0
2003-11-12 00:00:00+01:00,26.252939478770237,26.441595313791638,25.756476575171458,26.203292846679688,488625559,0.0,0.0
2003-11-13 00:00:00+01:00,26.689830385007657,26.689830385007657,26.25294303894043,26.25294303894043,471278,0.0,0.0
2003-11-14 00:00:00+01:00,26.054355362215112,26.104001998901367,24.96213789838512,26.104001998901367,3317054,0.0,0.0
2003-11-17 00:00:00+01:00,25.75648006801615,26.34230562189922,25.75648006801615,26.25294303894043,1522803,0.0,0.0
2003-11-18 00:00:00+01:00,26.44159698486328,26.49124191143796,26.2529411379191,26.44159698486328,4808920,0.0,0.0
2003-11-19 00:00:00+01:00,26.3919508659357,26.3919508659357,26.054355106702754,26.342304229736328,3077030,0.0,0.0
2003-11-20 00:00:00+01:00,26.25294289622555,26.25294289622555,25.806126566553374,25.95506477355957,1615938,0.0,0.0
2003-11-21 00:00:00+01:00,25.706831952310964,25.706831952310964,25.557893753051758,25.557893753051758,4344301,0.0,0.0
2003-11-24 00:00:00+01:00,25.260016158663383,25.55789427188228,25.260016158663383,25.458600997924805,539972,0.0,0.0
2003-11-25 00:00:00+01:00,25.45860044124568,26.00471001876347,25.45860044124568,25.855770111083984,3629994,0.0,0.0
2003-11-26 00:00:00+01:00,26.054356342012507,26.15364961911903,25.85577149645305,25.95506477355957,4459603,0.0,0.0
2003-11-27 00:00:00+01:00,25.756478588281865,25.955063423511973,25.359308917821654,25.557893753051758,1255983,0.0,0.0
2003-11-28 00:00:00+01:00,25.40895690747549,25.40895690747549,24.267091053924922,25.01178550720215,3428378,0.0,0.0
2003-12-01 00:00:00+01:00,24.763554305645044,24.763554305645044,23.125228881835938,23.125228881835938,1060051,0.0,0.0
2003-12-02 00:00:00+01:00,22.976286998202163,22.976286998202163,22.430179139880874,22.47982406616211,2275273,0.0,0.0
2003-12-03 00:00:00+01:00,22.479825813002662,22.57911909058784,21.000367595827907,21.099660873413086,5345158,0.0,0.0
2003-12-04 00:00:00+01:00,21.248597955576145,22.47982462222214,21.248597955576145,21.893999099731445,6256452,0.0,0.0
2003-12-05 00:00:00+01:00,22.042939732267087,22.330887155893006,21.74506161415962,21.794708251953125,10105765,0.0,0.0
2003-12-08 00:00:00+01:00,21.794708251953125,22.042939732267087,21.695414976366116,21.794708251953125,7149721,0.0,0.0
2003-12-09 00:00:00+01:00,21.84435403727836,22.777702589835556,21.84435403727836,22.728055953979492,49378241,0.0,0.0
2003-12-10 00:00:00+01:00,22.479823855315907,23.572041270367652,22.479823855315907,23.472749710083008,5149225,0.0,0.0
2003-12-11 00:00:00+01:00,23.472750799101565,26.054355407424097,23.472750799101565,25.80612564086914,12236342,0.0,0.0
2003-12-12 00:00:00+01:00,25.855770111083984,27.43452322229626,25.260015606326526,25.855770111083984,21523461,0.0,0.0
2003-12-15 00:00:00+01:00,26.252941651500254,26.5905357020797,26.252941651500254,26.342304229736328,5272241,0.0,0.0
2003-12-16 00:00:00+01:00,26.153648680968896,26.153648680968896,25.260016053679788,25.80612564086914,1674482,0.0,0.0
2003-12-17 00:00:00+01:00,25.756478359630098,27.086998281648334,25.756478359630098,26.73947525024414,5202167,0.0,0.0
2003-12-18 00:00:00+01:00,26.739476188408517,26.739476188408517,25.70683262603363,25.756479263305664,7839343,0.0,0.0
2003-12-19 00:00:00+01:00,25.75647884920396,25.85577041349812,25.260015901772604,25.50824737548828,5113416,0.0,0.0
2003-12-22 00:00:00+01:00,25.50824640572436,26.054354260214296,25.50824640572436,25.657184600830078,3036349,0.0,0.0
2003-12-23 00:00:00+01:00,25.70683262603363,25.955064103740266,25.6075410601431,25.756479263305664,6606988,0.0,0.0
2003-12-24 00:00:00+01:00,25.756479263305664,25.756479263305664,25.756479263305664,25.756479263305664,0,0.0,0.0
2003-12-25 00:00:00+01:00,25.756479263305664,25.756479263305664,25.756479263305664,25.756479263305664,0,0.0,0.0
2003-12-26 00:00:00+01:00,25.756479263305664,25.756479263305664,25.756479263305664,25.756479263305664,0,0.0,0.0
2003-12-29 00:00:00+01:00,25.90541678754107,25.90541678754107,25.50824711708086,25.557893753051758,2658125,0.0,0.0
2003-12-30 00:00:00+01:00,25.756479263305664,26.441598073429844,25.657185988761594,25.756479263305664,7652992,0.0,0.0
2003-12-31 00:00:00+01:00,25.756479263305664,25.756479263305664,25.756479263305664,25.756479263305664,0,0.0,0.0
2004-01-01 00:00:00+01:00,25.756479263305664,25.756479263305664,25.756479263305664,25.756479263305664,0,0.0,0.0
2004-01-02 00:00:00+01:00,25.85577149645305,26.540892032911593,25.657186650893593,25.95506477355957,1150262,0.0,0.0
2004-01-05 00:00:00+01:00,26.34230562189922,26.34230562189922,25.30966373591501,26.25294303894043,7972590,0.0,0.0
2004-01-06 00:00:00+01:00,26.342304227080646,26.342304227080646,25.855770267952128,26.153648376464844,5241629,0.0,0.0
2004-01-07 00:00:00+01:00,26.054355362994517,26.29265785217285,25.95506379827256,26.29265785217285,1721415,0.0,0.0
2004-01-08 00:00:00+01:00,26.342303714406988,26.540890255319578,26.29265707917884,26.44159698486328,2019415,0.0,0.0
2004-01-09 00:00:00+01:00,26.49124136721823,27.037350926201974,26.49124136721823,26.83876609802246,1486751,0.0,0.0
2004-01-12 00:00:00+01:00,27.285582485505213,28.82461789950646,27.285582485505213,28.725324630737305,15351942,0.0,0.0
2004-01-13 00:00:00+01:00,29.023201006050716,30.850182114391284,29.023201006050716,30.26435661315918,9526493,0.0,0.0
2004-01-14 00:00:00+01:00,30.40336953205777,30.40336953205777,29.668604120678012,29.916833877563477,1546756,0.0,0.0
2004-01-15 00:00:00+01:00,29.96648294639807,30.214716140752927,29.817543029785156,29.817543029785156,1148151,0.0,0.0
2004-01-16 00:00:00+01:00,29.817544482077395,30.016131047233632,29.618961334228516,29.618961334228516,563520,0.0,0.0
2004-01-19 00:00:00+01:00,29.817542039142836,30.40337099143415,29.668605544785297,29.718252182006836,1340593,0.0,0.0
2004-01-20 00:00:00+01:00,29.767895401921297,29.96648195080745,29.718252182006836,29.718252182006836,3081496,0.0,0.0
2004-01-21 00:00:00+01:00,29.867191123366453,30.701249912792345,29.618961334228516,29.618961334228516,7967800,0.0,0.0
2004-01-22 00:00:00+01:00,30.016128492352436,31.098416978795175,30.016128492352436,30.502660751342773,7303593,0.0,0.0
2004-01-23 00:00:00+01:00,30.403372273862953,30.701248692449674,29.420373599643057,30.60195541381836,4781394,0.0,0.0
2004-01-26 00:00:00+01:00,30.70124729959593,30.800540573722508,30.403370894523263,30.502660751342773,4498172,0.0,0.0
2004-01-27 00:00:00+01:00,30.999122362278996,31.098415632105766,30.552306065365446,31.048768997192383,5058688,0.0,0.0
2004-01-28 00:00:00+01:00,30.89983068275857,31.39629364013672,30.89983068275857,31.39629364013672,3488465,0.0,0.0
2004-01-29 00:00:00+01:00,31.495584715682572,31.89275437038863,31.297001596982973,31.74381446838379,3031315,0.0,0.0
2004-01-30 00:00:00+01:00,32.0913446255613,32.68709746801061,31.197711944580078,31.197711944580078,3460451,0.0,0.0
2004-02-02 00:00:00+01:00,31.74381539135489,32.68709463019827,30.403369903564457,30.403369903564453,5954312,0.0,0.0
2004-02-03 00:00:00+01:00,30.949478745803486,31.197711944580078,30.502662405312876,31.197711944580078,2387814,0.0,0.0
